date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:45:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:38%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/javascript(0):;	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/javascript(0)_;	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/)
13:45:40	40307/40307	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Mar%202022%2008:15:39%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/javascript(0):	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/javascript(0)_	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/)
13:45:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:41%20GMT	http://el.commonsupport.com/newwp/naxly/?p=561	D:/NAXLY/el.commonsupport.com/newwp/naxly/index4e57.html	(from http://el.commonsupport.com/newwp/naxly/naxly_project/automate-feedback-analysis-7/)
13:45:44	2573/2573	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:40%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fautomate-feedback-analysis-7%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed6e82.json	(from http://el.commonsupport.com/newwp/naxly/naxly_project/automate-feedback-analysis-7/)
13:45:44	2691/2691	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:41%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fautomate-feedback-analysis-7%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed3e01	(from http://el.commonsupport.com/newwp/naxly/naxly_project/automate-feedback-analysis-7/)
13:45:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:45%20GMT	http://el.commonsupport.com/newwp/naxly/?p=563	D:/NAXLY/el.commonsupport.com/newwp/naxly/index03c9.html	(from http://el.commonsupport.com/newwp/naxly/naxly_project/consulting-on-invoice-data-capture-2/)
13:45:47	76362/76362	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2008:15:40%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/?replytocom=47	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/indexa2f2.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/)
13:45:47	76362/76362	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2008:15:40%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/?replytocom=25	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/indexfaf1.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-%d9%83%d9%81%d8%a7%d8%a6%d8%b2%d9%8a%d9%86-%d9%81%d9%8a-%d8%ac%d9%88%d8%a7%d8%a6%d8%b2-%d8%a7%d9%84%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85%d9%8a%d8%a9-2/)
13:45:47	2613/2613	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:45%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fconsulting-on-invoice-data-capture-2%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed8dd4.json	(from http://el.commonsupport.com/newwp/naxly/naxly_project/consulting-on-invoice-data-capture-2/)
13:45:47	2731/2731	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:46%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fconsulting-on-invoice-data-capture-2%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embedc86e	(from http://el.commonsupport.com/newwp/naxly/naxly_project/consulting-on-invoice-data-capture-2/)
13:45:48	2618/2618	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:47%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fbi-implementation-for-baby-care-app-2%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embedd153.json	(from http://el.commonsupport.com/newwp/naxly/naxly_project/bi-implementation-for-baby-care-app-2/)
13:45:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:48%20GMT	http://el.commonsupport.com/newwp/naxly/?p=565	D:/NAXLY/el.commonsupport.com/newwp/naxly/indexcfab.html	(from http://el.commonsupport.com/newwp/naxly/naxly_project/bi-implementation-for-baby-care-app-2/)
13:45:49	2736/2736	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:48%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fbi-implementation-for-baby-care-app-2%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embedca14	(from http://el.commonsupport.com/newwp/naxly/naxly_project/bi-implementation-for-baby-care-app-2/)
13:45:49	2573/2573	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:49%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fautomate-feedback-analysis-8%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed4ba2.json	(from http://el.commonsupport.com/newwp/naxly/naxly_project/automate-feedback-analysis-8/)
13:45:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:49%20GMT	http://el.commonsupport.com/newwp/naxly/?p=566	D:/NAXLY/el.commonsupport.com/newwp/naxly/index5f97.html	(from http://el.commonsupport.com/newwp/naxly/naxly_project/automate-feedback-analysis-8/)
13:45:50	2691/2691	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:49%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fautomate-feedback-analysis-8%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed1e79	(from http://el.commonsupport.com/newwp/naxly/naxly_project/automate-feedback-analysis-8/)
13:45:50	2543/2543	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:50%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Finvoice-data-capture-3%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embedeb61.json	(from http://el.commonsupport.com/newwp/naxly/naxly_project/invoice-data-capture-3/)
13:45:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:50%20GMT	http://el.commonsupport.com/newwp/naxly/?p=569	D:/NAXLY/el.commonsupport.com/newwp/naxly/index475a.html	(from http://el.commonsupport.com/newwp/naxly/naxly_project/invoice-data-capture-3/)
13:45:51	2661/2661	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:51%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Finvoice-data-capture-3%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed3e3f	(from http://el.commonsupport.com/newwp/naxly/naxly_project/invoice-data-capture-3/)
13:45:52	2538/2538	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:51%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fbig-data-processing-2%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed9f39.json	(from http://el.commonsupport.com/newwp/naxly/naxly_project/big-data-processing-2/)
13:45:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:52%20GMT	http://el.commonsupport.com/newwp/naxly/?p=577	D:/NAXLY/el.commonsupport.com/newwp/naxly/indexe7fb.html	(from http://el.commonsupport.com/newwp/naxly/naxly_project/big-data-processing-2/)
13:45:52	2656/2656	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:52%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fbig-data-processing-2%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed9bca	(from http://el.commonsupport.com/newwp/naxly/naxly_project/big-data-processing-2/)
13:45:53	2549/2549	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:53%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fnetwork-implementation%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed119a.json	(from http://el.commonsupport.com/newwp/naxly/naxly_project/network-implementation/)
13:45:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:53%20GMT	http://el.commonsupport.com/newwp/naxly/?p=578	D:/NAXLY/el.commonsupport.com/newwp/naxly/indexa722.html	(from http://el.commonsupport.com/newwp/naxly/naxly_project/network-implementation/)
13:45:53	2667/2667	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:53%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fnetwork-implementation%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed7b86	(from http://el.commonsupport.com/newwp/naxly/naxly_project/network-implementation/)
13:45:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:54%20GMT	http://el.commonsupport.com/newwp/naxly/?p=580	D:/NAXLY/el.commonsupport.com/newwp/naxly/index5b8d-2.html	(from http://el.commonsupport.com/newwp/naxly/naxly_project/big-data-processing-3/)
13:45:54	2538/2538	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:54%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fbig-data-processing-3%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed2b33.json	(from http://el.commonsupport.com/newwp/naxly/naxly_project/big-data-processing-3/)
13:45:55	2656/2656	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:55%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fbig-data-processing-3%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embedb3f4	(from http://el.commonsupport.com/newwp/naxly/naxly_project/big-data-processing-3/)
13:45:55	2555/2555	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:55%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fbaby-care-mobile-application%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embedf29b.json	(from http://el.commonsupport.com/newwp/naxly/naxly_project/baby-care-mobile-application/)
13:45:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:55%20GMT	http://el.commonsupport.com/newwp/naxly/?p=582	D:/NAXLY/el.commonsupport.com/newwp/naxly/index01e4.html	(from http://el.commonsupport.com/newwp/naxly/naxly_project/baby-care-mobile-application/)
13:45:56	2673/2673	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:56%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Fbaby-care-mobile-application%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed70b1	(from http://el.commonsupport.com/newwp/naxly/naxly_project/baby-care-mobile-application/)
13:45:57	2543/2543	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:56%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Finvoice-data-capture-4%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed00ba.json	(from http://el.commonsupport.com/newwp/naxly/naxly_project/invoice-data-capture-4/)
13:45:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:57%20GMT	http://el.commonsupport.com/newwp/naxly/?p=583	D:/NAXLY/el.commonsupport.com/newwp/naxly/index61a9.html	(from http://el.commonsupport.com/newwp/naxly/naxly_project/invoice-data-capture-4/)
13:45:58	2661/2661	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:15:57%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2Fnaxly_project%2Finvoice-data-capture-4%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed311e	(from http://el.commonsupport.com/newwp/naxly/naxly_project/invoice-data-capture-4/)
13:45:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:58%20GMT	http://el.commonsupport.com/newwp/naxly/project-3-columns/page/1/	D:/NAXLY/el.commonsupport.com/newwp/naxly/project-3-columns/page/1/index.html	(from http://el.commonsupport.com/newwp/naxly/project-3-columns/page/2/)
13:45:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:15:58%20GMT	http://el.commonsupport.com/newwp/naxly/case-studies/page/1/	D:/NAXLY/el.commonsupport.com/newwp/naxly/case-studies/page/1/index.html	(from http://el.commonsupport.com/newwp/naxly/case-studies/page/2/)
13:45:59	2066/2066	---MC-	200	added ('OK')	application/rss+xml	etag:%228bf9db3304b2cee0aef6ff6b18543e65%22	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/feed/	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/feed/index.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/)
13:45:59	7576/7576	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:58%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/wp/v2/posts/613	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/wp/v2/posts/613.json	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/)
13:46:00	2649/2649	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:15:59%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2F2020%2F08%2Fnaxly-as-the-winners-in-global-agency-awards-3%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed8e33.json	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/)
13:46:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:16:00%20GMT	http://el.commonsupport.com/newwp/naxly/?p=613	D:/NAXLY/el.commonsupport.com/newwp/naxly/index44fb.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/)
13:46:00	2765/2765	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:16:00%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2F2020%2F08%2Fnaxly-as-the-winners-in-global-agency-awards-3%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed573c	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/)
13:46:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:16:00%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/javascript(0):;	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/javascript(0)_;	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/)
13:46:03	40307/40307	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Mar%202022%2008:16:01%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/javascript(0):	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/javascript(0)_	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/)
13:46:06	7579/7579	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:16:03%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/wp/v2/posts/598	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/wp/v2/posts/598.json	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/)
13:46:10	72095/72095	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2008:16:03%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/?replytocom=36	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/index2636.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/)
13:46:10	72095/72095	---MC-	200	added ('OK')	text/html	date:Wed,%2016%20Mar%202022%2008:16:03%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/?replytocom=14	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/index360b.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-3/)
13:46:10	2066/2066	---MC-	200	added ('OK')	application/rss+xml	etag:%228bf9db3304b2cee0aef6ff6b18543e65%22	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/feed/	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/feed/index.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/)
13:46:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:16:11%20GMT	http://el.commonsupport.com/newwp/naxly/?p=598	D:/NAXLY/el.commonsupport.com/newwp/naxly/index424e.html	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/)
13:46:11	2649/2649	---MC-	200	added ('OK')	application/json	date:Wed,%2016%20Mar%202022%2008:16:11%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2F2020%2F08%2Fnaxly-as-the-winners-in-global-agency-awards-2%2F	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed6c90.json	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/)
13:46:12	2765/2765	---MC-	200	added ('OK')	text/xml	date:Wed,%2016%20Mar%202022%2008:16:11%20GMT	http://el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fel.commonsupport.com%2Fnewwp%2Fnaxly%2F2020%2F08%2Fnaxly-as-the-winners-in-global-agency-awards-2%2F&format=xml	D:/NAXLY/el.commonsupport.com/newwp/naxly/wp-json/oembed/1.0/embed0d70	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/)
13:46:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Mar%202022%2008:16:12%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/javascript(0):;	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/javascript(0)_;	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/)
13:46:14	40307/40307	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Mar%202022%2008:16:12%20GMT	http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/javascript(0):	D:/NAXLY/el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/javascript(0)_	(from http://el.commonsupport.com/newwp/naxly/2020/08/naxly-as-the-winners-in-global-agency-awards-2/)
13:46:17	585498/585498	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f7ffaa6540d4c34076a227bf9e76a8b0%22	http://hb.wpmucdn.com/el.commonsupport.com/b25c6132-1a43-43d7-b301-bf5c804554f3.js	D:/NAXLY/hb.wpmucdn.com/el.commonsupport.com/b25c6132-1a43-43d7-b301-bf5c804554f3.js	(from http://el.commonsupport.com/newwp/naxly/naxly_project/baby-care-mobile-app/)
